,client_code,2018-12-31T00:00:00.000000000,2019-01-31T00:00:00.000000000,2019-02-28T00:00:00.000000000,2019-03-31T00:00:00.000000000,2019-04-30T00:00:00.000000000,2019-05-31T00:00:00.000000000,2019-06-30T00:00:00.000000000,2019-07-31T00:00:00.000000000,2019-08-31T00:00:00.000000000,2019-09-01T00:00:00.000000000,2019-10-01T00:00:00.000000000,2019-11-01T00:00:00.000000000,2019-12-01T00:00:00.000000000,2020-01-01T00:00:00.000000000
11888,C154154,,,,,,,,,,,,,,
11889,C153829,,,,,,,,,,,,,,
11890,C112169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11891,C112440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11892,C105191,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11893,C103914,0,0,,,,,,,,,,,,
11894,C102697,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11895,C144506,0,0,-1,-1,0,0,-1,-1,,,,,,
11896,C116662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11897,C108724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11898,C147071,,,,,,,0,0,0,0,0,0,0,0
11899,C114143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11900,C110802,-1,0,0,0,0,0,0,0,0,HEALTH,-1,HEALTH,HEALTH,HEALTH
11901,C113943,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11902,C112340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11903,C105314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11904,C105658,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
11905,C143788,,,,0,0,0,0,-1,-1,0,-1,-1,-1,-1
11906,C120222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11907,C112359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11908,C102633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11909,C118016,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
11910,C105733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11911,C144430,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
11912,C105581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11913,C112958,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
11914,C119856,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
11915,C112683,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
11916,C110665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11917,C102319,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
11918,C103824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11919,C104061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11920,C100767,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
11921,C100551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11922,C111176,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
11923,C101603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11924,C111582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11925,C117476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11926,C117633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11927,C145229,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
11928,C112584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11929,C151255,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
11930,C148468,,,,,,,,,0,0,0,0,0,0
11931,C152756,0,0,0,0,0,0,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH
11932,C110461,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
11933,C108225,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1
11934,C108434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11935,C109922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11936,C104101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11937,C115626,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
11938,C109546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11939,C104666,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0
11940,C106339,INVESTMENT,INVESTMENT,INVESTMENT,0,0,0,-1,-1,-1,0,0,-1,0,-1
11941,C114425,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11942,C116817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11943,C116973,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
11944,C150983,,,,,,,,,,,,,0,0
11945,C102730,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11946,C115176,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
11947,C101499,-1,HEALTH,HEALTH,HEALTH,-1,-1,0,-1,-1,-1,-1,-1,0,-1
11948,C147583,,,,,,,,0,0,0,0,0,0,0
11949,C150284,,,,,,,,,,,,0,0,0
11950,C118797,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
11951,C119146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11952,C116550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11953,C111450,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
11954,C120629,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
11955,C109551,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1
11956,C102593,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0
11957,C113648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11958,C106334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11959,C115351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11960,C146170,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,-1,-1,-1
11961,C114080,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0
11962,C153580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11963,C111057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964,C104512,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
11965,C113441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11966,C106107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11967,C100457,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
11968,C154454,,,,,,,,,,,,,,
11969,C147883,,,,,,,,0,0,0,0,0,0,0
11970,C102128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11971,C143141,,0,0,0,0,0,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH
11972,C145086,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
11973,C147420,,,,,,0,0,0,0,0,0,0,0,0
11974,C104294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11975,C147363,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
11976,C145194,0,-1,-1,0,0,0,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH
11977,C152437,,,,,,,,,,,,,,
11978,C106565,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0
11979,C144881,-1,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0
11980,C115475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11981,C146557,,,,,,0,0,0,0,0,0,0,0,0
11982,C102143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11983,C115599,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
11984,C147269,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,-1
11985,C144316,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1
11986,C149223,,,,,,,,,,,0,0,0,0
11987,C118591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11988,C152000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11989,C149386,,,,,,,,,,,0,0,0,0
11990,C146168,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0
11991,C152588,,,,,,,,,,,,,,
11992,C110248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11993,C100647,0,0,0,-1,-1,0,-1,0,0,-1,0,0,-1,0
11994,C101698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11995,C154001,,,,,,,,,,,,,,
11996,C146379,,,,,,0,0,0,0,0,0,0,0,0
11997,C147667,,,,,,,,0,0,0,0,0,0,0
11998,C104485,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0
11999,C145918,,,,,,0,0,-1,-1,-1,-1,-1,-1,-1
12000,C120851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12001,C100960,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
12002,C103517,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0
12003,C152627,,,,,,,,,,,,,,
12004,C120491,HEALTH,0,0,0,0,0,-1,0,0,0,-1,-1,-1,-1
12005,C116584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12006,C150980,,,,,,,,,,,,,0,0
12007,C113556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12008,C106397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12009,C105126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12010,C106603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12011,C151785,,,,,,,,,,,,,,0
12012,C108202,0,0,0,0,0,0,0,0,,,0,0,0,0
12013,C152480,,,,,,,,,,,,,,
12014,C110955,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0,0,0,0,-1
12015,C111686,-1,0,0,0,0,0,-1,0,-1,-1,-1,0,-1,-1
12016,C108695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12017,C105240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12018,C113210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12019,C144212,,,,,0,0,0,0,0,0,0,0,0,0
12020,C110071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12021,C117841,,,,,,,,,,,,,,
12022,C120001,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12023,C120863,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1
12024,C149558,,,,,,,,,,,0,0,0,0
12025,C105926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12026,C109653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12027,C120103,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0
12028,C150937,,,,,,,,,,,,,0,0
12029,C149504,,,,,,,,,,,0,0,0,0
12030,C100150,,0,0,0,0,0,0,0,0,0,0,0,0,0
12031,C105063,0,0,0,0,0,-1,0,-1,0,0,0,-1,-1,0
12032,C108821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12033,C120634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12034,C102244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12035,C147350,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1
12036,C100948,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0,0,0,0,0,0
12037,C105563,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
12038,C114656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12039,C144159,,,,,0,0,0,0,0,0,0,0,-1,-1
12040,C144995,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12041,C109639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12042,C106183,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
12043,C143456,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
12044,C100876,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
12045,C108591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12046,C145552,HEALTH,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1
12047,C112999,0,0,-1,0,0,0,0,-1,-1,0,-1,-1,0,-1
12048,C114235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12049,C144322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0
12050,C146391,,,,,,0,0,-1,-1,-1,-1,-1,-1,-1
12051,C115741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12052,C111159,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0
12053,C104899,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0
12054,C104808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12055,C149396,,,,,,,,,,,0,0,0,0
12056,C118995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12057,C120946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12058,C144345,0,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0
12059,C112887,HEALTH,HEALTH,HEALTH,0,0,0,0,0,0,0,0,0,0,0
12060,C111512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12061,C106246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12062,C110956,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
12063,C114690,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1
12064,C145341,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1
12065,C150569,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12066,C150199,,,,,,,,,,,,0,0,0
12067,C114436,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0
12068,C106956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12069,C119323,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1
12070,C111892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12071,C107760,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0
12072,C115960,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
12073,C109114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12074,C144285,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0
12075,C113504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12076,C149502,,,,,,,,,,,0,0,0,0
12077,C117343,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1
12078,C110113,-1,-1,0,0,0,0,0,-1,,,,,0,0
12079,C114637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12080,C145949,,,,,,0,0,0,0,0,0,0,0,0
12081,C119272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12082,C152882,,,,,,,,,,,,,,
12083,C154317,,,,,,,,,,,,,,
12084,C111459,0,0,0,0,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0
12085,C147250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12086,C103281,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
12087,C153124,,,,,,,,,,,,,,
12088,C119547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12089,C109928,-1,-1,0,-1,-1,HEALTH,HEALTH,HEALTH,-1,-1,0,0,0,-1
12090,C106513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12091,C113934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12092,C153059,,,,,,,,,,,,,,
12093,C150998,,,,,,,,,,,,,0,0
12094,C143466,,,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
12095,C115335,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12096,C146418,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
12097,C115493,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
12098,C145401,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
12099,C119888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12100,C120037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12101,C152495,,,,,,,,,,,,,,
12102,C118170,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
12103,C143574,,,,0,0,0,0,0,0,0,0,0,0,0
12104,C118089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12105,C102205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12106,C108963,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12107,C145074,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0
12108,C106078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,C112987,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
12110,C116224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12111,C105808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12112,C146503,0,-1,-1,0,0,-1,0,-1,-1,-1,0,-1,-1,-1
12113,C120172,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
12114,C115072,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,0,INVESTMENT,-1,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,-1,-1
12115,C109686,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
12116,C119570,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
12117,C119864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12118,C104422,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
12119,C112629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12120,C113828,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
12121,C145020,0,0,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,0
12122,C112432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12123,C119962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12124,C148389,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
12125,C143783,,,,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
12126,C103492,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0
12127,C111814,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12128,C144428,HEALTH,HEALTH,0,0,0,0,0,-1,0,0,0,-1,0,0
12129,C113294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12130,C145031,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
12131,C145089,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
12132,C120052,0,0,0,0,0,0,0,,,,,,,
12133,C109227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12134,C113351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12135,C100900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12136,C149553,,,,,,,,,,,0,0,0,0
12137,C100859,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0
12138,C143853,,,,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
12139,C109415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12140,C152767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12141,C113671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12142,C111585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12143,C120059,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
12144,C120644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12145,C118895,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
12146,C120853,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12147,C150696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12148,C113164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12149,C153775,,,,,,,,,,,,,,
12150,C102769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12151,C150875,,,,,,,,,,,,,0,0
12152,C108346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12153,C105236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12154,C106583,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
12155,C144105,,,,,0,0,0,0,-1,-1,-1,-1,-1,-1
12156,C110610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12157,C151932,,,,,,,,,,,,,,0
12158,C144177,,,,,0,0,0,0,0,0,0,0,0,0
12159,C104301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12160,C154100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12161,C149716,,,,,,,,,,,0,-1,-1,-1
12162,C146651,,,,,,0,0,0,0,0,0,0,0,-1
12163,C110847,-1,0,-1,0,0,0,0,0,-1,0,-1,-1,HEALTH,-1
12164,C147801,,,,,,,,0,0,0,0,0,0,0
12165,C120024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12166,C116337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12167,C144683,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0
12168,C115460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12169,C151569,,,,,,,,,,,,,,0
12170,C118389,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0,0,0,0,-1,-1,-1
12171,C109557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12172,C111491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12173,C104532,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0
12174,C110370,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12175,C146559,,,,,,,0,0,0,0,0,0,0,0
12176,C145779,,,,,,0,0,0,0,0,0,0,0,0
12177,C103831,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
12178,C104382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12179,C147003,,,,,,,0,0,0,0,0,0,0,0
12180,C101558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12181,C118597,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
12182,C114875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12183,C105426,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,-1
12184,C148595,,,,,,,,,0,0,0,0,0,0
12185,C104631,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
12186,C119357,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
12187,C111828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12188,C113423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12189,C150402,,,,,,,,,,,,0,0,0
12190,C145067,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1
12191,C104616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12192,C100088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12193,C106983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12194,C120681,0,0,0,0,EDUCATION,EDUCATION,EDUCATION,EDUCATION,EDUCATION,EDUCATION,0,0,0,0
12195,C100957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12196,C152133,,,,,,,,,,,,,,
12197,C108729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12198,C110430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12199,C149643,,,,,,,,,,,0,0,0,0
12200,C150856,,,,,,,,,,,,,0,0
12201,C110923,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,0,0,0,0,0,0,0,0,0
12202,C111085,0,0,0,0,0,0,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,0,0
12203,C107208,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
12204,C101451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12205,C102902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12206,C100954,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12207,C109166,0,0,0,0,0,0,0,0,,,,,0,0
12208,C107213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12209,C111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12210,C108843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12211,C101792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12212,C106283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12213,C106170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12214,C104571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12215,C153130,,,,,,,,,,,,,,
12216,C149692,,,,,,,,,,,0,0,0,0
12217,C149045,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
12218,C145297,HEALTH,HEALTH,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1
12219,C150685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
12220,C108663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12221,C146060,,,,,,0,0,0,-1,-1,-1,-1,-1,-1
12222,C149875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
12223,C147930,,,,,,,,0,0,0,0,0,0,0
12224,C113568,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
12225,C145996,,,,,,0,0,0,0,0,0,0,0,0
12226,C152750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12227,C152288,,,,,,,,,,,,,,
12228,C152198,,,,,,,,,,,,,,
12229,C145350,-1,0,-1,-1,-1,0,,,0,0,-1,-1,0,0
12230,C151999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12231,C113970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12232,C107023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12233,C117025,,,,,,,,,,,,,0,0
12234,C145101,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
12235,C108153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12236,C150177,,,,,,,,,,,,0,0,-1
12237,C153682,,,,,,,,,,,,,,
12238,C152382,,,,,,,,,,,,,,
12239,C111716,-1,-1,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1
12240,C103534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12241,C101468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12242,C116375,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
12243,C151647,,,,,,,,,,,,,,0
12244,C151436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
12245,C111074,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0
12246,C150868,,,,,,,,,,,,,0,0
12247,C116613,0,0,0,0,0,0,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH
12248,C149678,,,,,,,,,,,0,0,0,0
12249,C145048,,,,0,0,0,0,0,0,0,0,0,0,0
12250,C115620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12251,C107876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12252,C114844,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12253,C119013,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1
12254,C151062,,,,,,,,,,,,,0,0
12255,C103438,0,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,-1,0
12256,C100664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12257,C120618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12258,C145118,,,,,0,0,0,0,0,0,0,0,0,0
12259,C145363,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0
12260,C117438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12261,C109620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
